date,prices,headlines,y
2019-05-09,"[26597.05, 26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57]","['The Enigma Of The U.S. Dollar', 'CenturyLink (CTL) Q1 Earnings Beat, Revenues Decline Y/Y', 'CommScope (COMM) Q1 Earnings and Revenues Beat Estimates', 'De-Risking As U.S.-China Trade Talks Resume', 'Global Precious MMI: Trading Places - Subindex Drops 1.1% As Metals Swap Trends', 'Brookfield Asset Management beats on revenue', 'Stocks With Rising Relative Price Strength: Henry Schein', 'Chesapeake Asset Management Llc Buys United Parcel Service Inc, Facebook Inc, Hawaiian Electric ...', 'CommScope -17.5% as Q2 guidance comes up short', '(A few) income favorites in favor as markets tumble', 'Wall Street Breakfast: Global Markets Suffer As U.S.-China Dispute Intensifies', 'Charles & Colvard reports Q3 results', 'Brookfield Asset sees initial $14B close on infrastructure fund', ""Acceleron Pharma's (XLRN) CEO Habib Dable on Q1 2019 Results - Earnings Call Transcript"", 'Is CommScope Holding Company (COMM) Outperforming Other Computer and Technology Stocks This Year?', ""Kinder Morgan's Real Cash Flows"", 'Smith, MMT And Science In Economics', 'Malibu Boats (MBUU) Tops Q3 Earnings and Revenue Estimates', 'SHAREHOLDER ALERT: Pomerantz Law Firm Reminds Shareholders with Losses on their Investment in ...', 'Inflation Expectations Are Higher - And Will Probably Keep Rising', 'Brookfield Asset Management declares $0.16 dividend', 'Brandywine Oak Private Wealth LLC Buys Schwab Short-Term U.S. ...', '4 High Yielding Countries With High Upside Potential', 'Internap Network Services misses by $0.25, misses on revenue', 'Daily Insider Ratings Round Up 5/8/19']",0
2019-05-10,"[26462.08, 26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66]","['Microcaps dominate tech movers', 'Salzhauer Michael Buys Fifth Third Bancorp, SunTrust Banks Inc, Pinnacle Financial Partners ...', 'EPAM Systems (EPAM) Q1 Earnings and Revenues Top Estimates', ""Yelp's (YELP) Q1 Earnings and Revenues In Line, Rise Y/Y"", 'Boston Scientific Shows Rising Relative Strength; Still Shy Of Key Threshold', 'Amicus Therapeutics Gets RS Rating Upgrade', ""FDA OKs Intellipharmaceutics' generic desvenlafaxine; shares up 4%"", 'Basic Energy Services, Inc. (BAS) CEO Thomas Monroe Patterson on Q1 2019 Results - Earnings Call Transcript', 'Hillcrest Asset Management LLC Buys Outfront Media Inc, Veritex Holdings Inc, Dave & ...', 'RLJ Lodging Trust 2019 Q1 - Results - Earnings Call Slides', 'Is Verint Systems (VRNT) Stock Outpacing Its Computer and Technology Peers This Year?', 'Boston Scientific (BSX) Presents At 40th Annual Heart Rhythm Scientific Sessions - Slideshow', 'Global Lfp Cathode Material Market Opportunity Assessment —…–9-—…—8', 'Futures slide after U.S. hikes tariffs on China', 'Tracking Kahn Brothers Portfolio - Q1 2019 Update', 'Top Ranked Income Stocks to Buy for May 10th', 'Icahn Enterprises L.P. Announces Closing of $75… Million Senior Notes Offering', 'New Strong Buy Stocks for May 10th', 'US Ecology (ECOL) Presents At Oppenheimer Industrial Growth Conference - Slideshow', 'Weekly Unemployment Claims: Unchanged From Last Week', 'A Brief History Of Dividend Aristocrat Crashes', 'Why The U.S. Will Not Go The Way Of Japan: Banking', 'China Yuchai misses by $0.02, misses on revenue', 'LTC Properties, Inc. 2019 Q1 - Results - Earnings Call Slides', 'Jazz Pharmaceuticals (JAZZ) Investor Presentation - Slideshow']",1
2019-05-13,"[26543.33, 26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94]","['Zacks.com featured highlights include: Marcus, Casey???s, Columbia, Intuit and LPL', 'CyberArk Q1 2019 Earnings Preview', ""A Proof Of Goodhart's Law - Corporate Debt To GDP Ratio Isn't, This Time, Predicting A Profits Slump"", 'Agilent Q2 2019 Earnings Preview', 'Cellectar Biosciences only healthcare gainer; INSYS Therapeutics leads the losers', 'INSYS down 49% premarket on potential bankruptcy', 'Shell Midstream in $800M deal for Colonial, Explorer pipeline stakes', 'Merger Arbitrage Analysis And Spread Performance - May 12, 2019', 'IBD Rating Upgrades: Apollo Global Management Shows Improved Relative Price Strength', 'TEVA, UBER and MT among premarket losers', 'Agricultural Markets Post The May WASDE', 'Cellectar Biosciences only healthcare gainer; INSYS Therapeutics leads the losers', ""Julie Mussog Joins Glen Burnie Bancorp's Board of Directors"", 'Agriculture Market Report For Monday, May 14', 'Microcaps dominate midday movers', 'Pioneer Investment Management Inc Buys Linde PLC, Progressive Corp, Royal Dutch Shell PLC, ...', 'Investors Still Looking for New Balance', 'Pioneer Investment Management Inc Buys Linde PLC, Progressive Corp, Royal Dutch Shell PLC, ...', ""'The Only Reason To Keep The Stock Market Open Is To See How Foolish People Can Be.' Anon."", 'Merger Arbitrage Analysis And Spread Performance - May 12, 2019', 'A Dozen Reasons for the Surge', ""Tracking William Von Mueffling's Cantillon Capital Management Portfolio - Q1 2019 Update"", 'Nuveen monthly dividend funds goes ex-dividend tomorrow (California & New York)', 'Pilatus chooses light Gogo solution for its turboprops', 'H. Lynn Harton to Succeed Jimmy Tallent as Chairman of United Community Banks, Inc. ...']",0
2019-05-14,"[26554.39, 26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68]","['Financial Analysis Of The Top Diversified Mining Majors', 'Legg Mason (LM) Q4 Earnings Beat Estimates, Revenues Down', 'Bear Of The Day: J.C. Penney (JCP)', 'AeroVironment leads industrial gainers; Fuel Tech tops the losers', 'CyberArk Software Ltd. (CYBR) CEO Udi Mokady on Q1 2019 Results - Earnings Call Transcript', 'Old Mission Capital Llc Buys iShares iBoxx $ Investment Grade Corporate Bond, iShares MSCI Hong ...', 'Outlook for Oil & Gas Integrated International Industry Dull', 'Orion Group wins a contract worth ~$15M', ""Tracking Charles Akre's Akre Capital Management Portfolio - Q1 2019 Update"", 'The Copper Barometer On Trade Continues To Work', 'S Squared Technology, LLC Buys MACOM Technology Solutions Holdings Inc, Vicor Corp, ...', 'Aqua America (WTR) to Invest $555M to Fortify Infrastructure', 'Cheap EVs On The Way In Europe, While Luxury Brands Start Taking EV Market Seriously', 'STERIS (STE) Q4 Earnings Surpass Estimates, Margins Rise', 'Fairpointe Capital LLC Buys Magna International Inc, Westinghouse Air Brake Technologies Corp, ...', 'CyberArk beats by $0.15, beats on revenue', 'Top 5 Charts: EM, China, Gold, And Global Monetary Policy', 'The S&P 500 Recovery Hits The Precious Metals Stocks', 'Too Weak To Muster Much Of A Turnaround Tuesday, Markets See Small Reprieve', ""ExxonMobil Boosts Capacity at Newport Elastomers' Plant"", 'Market Drops as China Retaliates', 'Least-Hurt Tech ETFs as China Hits Back', 'Bull Of The Day: J.C. Penney (JCP)', 'Trucker rates expected to fall', 'BW Gestao de Investimentos Ltda. Buys Amazon. ...']",1
2019-05-15,"[26592.91, 26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51]","['InterOcean Capital, LLC Buys FedEx Corp, JPMorgan Chase, PepsiCo Inc, Sells Starbucks Corp, ...', 'Natural Gas: Expect Rangebound Trading With Heat Risks, Injection, And LNG Export Growth Concerns In Focus', ""Tracking Ken Fisher's Fisher Asset Management Portfolio - Q1 2019 Update"", 'Greece: An Attractive Dislocation Opportunity', ""Adobe's Tie-Up With Amazon to Boost E-commerce Initiatives"", 'Pluristem Therapeutics - The Hidden Niche Player', 'ParkerVision reports Q1 results', '71 10%+ Dividend Yield Top Dogs For May', '5 Stocks You Should Probably Avoid During the May 15 Trading Session', 'Storage REITs: When Business Is Too Good It Becomes A Problem', 'Munger Stocks: Quality + Growth', 'AbbVie Settles Humira Litigation With Boehringer Ingelheim', 'The Zacks Analyst Blog Highlights: Teva, Mylan, Novartis and Pfizer', 'Platinum - Why I Favor PLTM Over PPLT', 'PAR Tech gains a bull', 'IBM Cloud, Watson & AI Services Adoption Grows in Europe', ""Roche's Kadcyla Approval Will Have A Big Impact On Breast Cancer Patients"", 'Genesee & Wyoming (GWR) Posts Lackluster Traffic in April', 'Quest Resource beats by $0.02, beats on revenue', 'Sector Charts – Health Care', 'Precious Metals Report - Wednesday, May 15', ""Why Seanergy Maritime's Shares Will Drop Below $1"", 'Waste Management prices $4B senior notes', 'China Vs. Brazil Vs. Russia: A Comparative Study', 'Acasti Pharma Awarded Notices of Allowance for Additional Composition & Use Patents in ...']",1
2019-05-16,"[26430.14, 26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83]","['Hi-Line Capital Management, LLC Buys Liberty Global PLC, JPMorgan Chase, Affiliated Managers ...', 'The Competition Has Just Made Proto Labs Cheaper', '100 Broker Favorite Dividend Dogs Of May', 'Boot Barn +3% after strong rodeo season', 'GEVO, TRQ among premarket gainers', 'The Best-Performing Small-Cap Stocks YTD: May 2019', ""Resource Sector Digest: Dolly Varden's Moving Goal Post"", ""The Top 5 Buys of Jeremy Grantham's GMO in the –st Quarter"", 'Magellan Midstream Partners (MMP) Presents At MLP & Energy Infrastructure Conference - Slideshow', 'Hasbro declares $0.68 dividend', 'Newtyn Management, LLC Buys PG&E Corp, Adient PLC, EchoStar Corp, Sells Industrial ...', 'Stocks With Rising Relative Strength: Hexcel', 'Avianca misses on revenue', 'FN or LFUS: Which Is the Better Value Stock Right Now?', 'IBD Stock To Watch: Cloud-Computing Leader Climbs Ahead Of Earnings', ""Berry Global's (BERY) Unit Issues Senior Notes Worth $3B"", 'The Competition Has Just Made Proto Labs Cheaper', 'The Best-Performing Small-Cap Stocks YTD: May 2019', 'Water Asset Management LLC Buys A.O. Smith Corp, The York Water Co, Aqua America Inc, Sells ...', 'Michael & Susan Dell Foundation Buys Invesco QQQ Trust Series –, SPDR Select Sector Fund ...', 'GEE Group misses by $0.19, misses on revenue', 'FN or LFUS: Which Is the Better Value Stock Right Now?', 'Why Is Interactive Brokers (IBKR) Up 0.2% Since Last Earnings Report?', ""Occidental's Purchase Of Anadarko Isn't A Permian Oil Purchase"", 'Knightsbridge Asset Management, Llc Buys McKesson Corp, Aptiv PLC, Ciner Resources LP, Sells ...']",1
2019-05-17,"[26307.79, 26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77]","['azValor Asset Management Buys Cofina SGPS SA, Sells Nos Sgps SA, Promotora de Informaciones SA, ...', 'Oneok Shows Rising Relative Strength; Still Shy Of Key Benchmark', 'Harris Secures $284M Satellite Contract Extension From NOAA', 'Iron ore price hits five-year high after Vale warns of dam risk', '5 Stocks That May Drop During The May 17 Trading Session', 'Safe Havens Provide Shelter From The Volatile Storm', 'China Questions U.S. Sincerity', 'First Industrial Realty Trust (FR) is a Top Dividend Stock Right Now: Should You Buy?', 'Earnings Estimates Rising for Hallmark Financial (HALL): Will It Gain?', 'Safe Havens Provide Shelter From The Volatile Storm', 'Boeing Eyes Pivotal Week; More Retail Earnings: Investing Action Plan', 'CAE, Inc. (CAE) CEO Marc Parent on Q4 2019 Results - Earnings Call Transcript', 'Nasdaq Trails Dow Jones In Late Stock Market Slide, But These 4 Top Stocks Flourish', 'CECE or SMED: Which Is the Better Value Stock Right Now?', ""Here's Why You Should Invest in Hess (HES) Stock Right Now"", 'Bragar Eagel & Squire, P.C. Reminds Investors That Class Action Lawsuits Have Been Filed ...', 'Top Research Daily Reports for Walmart, American Tower & U.S. Bancorp', 'Eagle Materials Reaches 80-Plus Relative Strength Rating Benchmark', 'Armstrong Flooring leads industrial gainers; Hovnanian Enterprises and Deere & Company among losers', 'Citius Pharmaceuticals and Soliton among healthcare gainers; CEL-SCI and BioPharmX among losers', 'Retail Properties Of America Sees RS Rating Rise To 71', 'MetLife Investment Advisors, LLC Buys iShares Latin America 4…, SPDR S&P 5……, iShares ...', 'Moving Average Crossover Alert: Regeneron Pharmaceuticals', ""Huawei Broadside May Be Market's 'Crossing The Rubicon' Moment"", 'BIDU, CRAY, VNET and TIGR among midday movers']",0
2019-05-20,"[26504.95, 26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61]","['Columbia Gas Transmission sees fix today for MarkWest problem', ""Timing Volatility, High Cost to Ail Dycom's (DY) Q1 Earnings"", 'NetEase, Marvel team for original content', ""Shale Oil Producers In An Era Of Energy Abundance: It's All About Cost Efficiency"", 'Top-Performing iShares Country ETFs: May 2019', 'ISRAMCO, INC. ENTERS INTO DEFINITIVE MERGER AGREEMENT; TRANSACTION WOULD RESULT IN COMPANY ...', 'Top-Performing iShares Country ETFs: May 2019', 'Top-Performing iShares Country ETFs: May 2019', 'Top-Performing iShares Country ETFs: May 2019', ""Open-Ended Bond Funds Can Cause Systemic Instability - In Extremis, They Can't Liquidate Fast Enough"", 'J&J Snack Foods Meets 80-Plus Relative Strength Rating Benchmark', 'Havertys Announces Correction of Record Date for Q— —…–9 Cash Dividend', 'Cross Timbers Royalty Trust declares $0.082 dividend', 'Merger Arbitrage Mondays - Supercomputer Company Cray Acquired By Hewlett Packard Enterprise', 'Can-Fite BioPharma leads healthcare gainers; MediciNova and INSYS Therapeutics among losers', ""Open-Ended Bond Funds Can Cause Systemic Instability - In Extremis, They Can't Liquidate Fast Enough"", '3 Gene Therapy Stocks For A Biotech Portfolio', 'Utilities Dashboard - Update', 'Semiconductor Stock Prices In Uncertain China Relations Times', 'Speculative Ideas For Frontier Communications', 'Lumentum outlook cut weighs on semis', 'Pangaea Logistics declares $0.035 dividend', ""China Tech Earnings Bonanza, And Alibaba's Position In The Trade War"", 'Top-Performing iShares Country ETFs: May 2019', 'The Cap Rate Series: Net Lease Investing']",0
2019-05-21,"[26438.48, 25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53]","['Transcat beats by $0.11, beats on revenue', ""The Best Dividend Stocks To Buy In Today's Economy"", ""The Best Dividend Stocks To Buy In Today's Economy"", ""One Horizon Group Issues Business Update for the First Quarter Ended March '–, —…–9"", 'Golar LNG Partners guides for ~1.2x DCF coverage next quarter - Mintzmyer', 'Global Moisture Curing Adhesives Market —…–9 – Industry Status, Sales Overview, ...', ""América Móvil's El Salvador deal rejected for paperwork - report"", 'Weekly Closed-End Fund Roundup: EVG Boosts By 15%', ""Golar LNG bounces off YTD lows after 'steady' Q1 - Mintzmyer"", 'Tech, semis rebound on trade optimism', 'Tech, semis rebound on trade optimism', 'ABB scores 600 MW HVDC order', ""IBD Rating Upgrades: Dick's Sporting Goods Shows Improved Relative Price Strength"", 'Global Process Spectroscopy Market —…–9 :: Outlooks, Research,Trends and Forecast to ...', 'Dominion Energy Has Low-Double Digit Upside', ""DISH Inks Deal to Buy EchoStar's Satellite Services Business"", 'Golar LNG declares $0.15 dividend', 'Golar LNG beats by $41.82, misses on revenue', 'Global Distribution Feeder Automation Market By Region, Vendors, SWOT And PESTEL Analysis ...', 'MERGER ALERT – CRAY, SFS, and AMBR: Levi & Korsinsky, LLP Reminds Investors of ...', 'TripAdvisor risk/reward balance improving - Guggenheim', ""U.S./China Trade Tensions Are Testing Investors' Nerves"", 'Stock Market Rebound Led By Chip Stocks; Facebook Sets Up For Breakout Try', ""NRG Energy (NRG) to Acquire Stream Energy's Retail Business"", 'All You Need to Know About BioDelivery (BDSI) Rating Upgrade to Buy']",1
2019-05-22,"[25965.09, 25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54]","['What Now Wednesday – More Trade BS Halts the Rally', 'Capri Holdings Shares Are Cheap - Compared To Luxury Companies', 'TMUS or IDSY: Which Is the Better Value Stock Right Now?', 'Indian Indices Trade Marginally Higher; DHFL Down Over 9%', 'Wix.com (WIX) Investor Presentation - Slideshow', 'Ashland declares $0.275 dividend', 'Global Markets: 5 Events To Watch This Week', 'Atlantic Coast pipeline seeks appeal extension from Supreme Court', 'LiqTech International down 15% on pricing its upsized equity offering', 'PVH (PVH) Reports Next Week: Wall Street Expects Earnings Growth', 'Will A Trade War Cause Soaring Inflation?', 'Farmland Partners: A Deep Dive Into Their Future Prospects', 'Permian Drillers Steal the Spotlight: 4 Stocks Worth Tracking', 'The Global Economy: What The Future Holds - Part 2', 'The Chinese Silver Bullet Is A Yuan Devaluation', 'Transcat, Inc. (TRNS) CEO Lee Rudow on Q4 2019 Results - Earnings Call Transcript', 'Kentucky Retirement Systems Insurance Trust Fund Buys The Walt Disney Co, Hess Corp, First ...', 'The Global Economy: What The Future Holds - Part 2', ""The Chemist's 'High-High-Low' Closed-End Fund Report: April 2019"", ""Street Fightin' Man: President Trump Ups Trade War Ante"", ""Xerox (XRX) Gets Shareholders' Approval for Reorganization"", ""AWM Investment Company, Inc. Buys Reed's Inc, Trevena Inc, Aqua Metals Inc, Sells LivePerson ..."", 'Bear of the Day: Lindsay Corporation (LNN)', 'Trade Desk, Lindsay, Nordstrom and Urban Outfitters highlighted as Zacks Bull and Bear of the Day', 'Sensex Ends 140 Points Higher; Banking and Oil & Gas Stocks Witness Buying']",0
2019-05-23,"[25967.33, 25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0]","['Agriculture Market Report For Thursday, May 23', 'Corn Became Far Too Cheap', 'Freeport McMoRan to sell part of cobalt business for $150M', 'The Good Business Portfolio: Q1 2019 Earnings And Performance Review', 'Auto Stock Roundup: Ford to Axe Jobs, AZO & AAP Beat on Earnings', 'Logic Prevails In The Wheat Futures Market', 'Corn Became Far Too Cheap', '10-Year TIPS Reopening Generates A Real Yield Of 0.567%', 'Market Volatility Bulletin: Volatility Spikes As Trade Narrative Disrupts Calm', '4 Reasons to Add Murphy Oil (MUR) to Your Portfolio Now', 'China And Trade-War Risk In Growth Stocks Today: A View From The IBD 50', 'Vici, Penn National Gaming close on Greektown Casino-Hotel deal', ""Airline Stock Roundup: LTM's Lackluster Q1, LUV's Dividend Hike & More"", '20 Upcoming Dividend Increases', ""Dividend Aristocrats Bustin' Out For June"", ""Notable earnings before Friday's open"", 'Trade tensions, soaring U.S. stockpiles send crude oil prices plunging', 'Best And Worst Performing Foreign Stocks YTD: May 2019', '$16B farm aid program unveiled by USDA', 'Changes In Electricity Generation Take Time', 'U.S. Farmer Trade Aid Package Totals $16 Billion; Grain Markets Finish Lower Thursday', '$16B farm aid program unveiled by USDA', 'Genesee & Wyoming +8% on deal buzz', 'NextEra (NEE) Up 6.3% Since Last Earnings Report: Can It Continue?', 'ITC to probe third TiVo patent complaint against Comcast']",0
2019-05-24,"[25828.36, 25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17]","['TPG Telecom pushes for OK of Vodafone Australia deal', 'Clearbridge Investments, LLC Buys United Technologies Corp, GrubHub Inc, Kinder Morgan Inc, ...', 'Can Value Investors Consider Hilltop Holdings (HTH) Stock?', 'NextEra (NEE) Arm to Add Solar Centers in Sunshine State', 'Vodafone +2.8% as HSBC raises to Buy', ""The Retiree's Dividend Portfolio - Jane's April Update: Why You Should Consider Canadian Banks"", 'Microcaps tops tech movers', 'Should Value Investors Buy Sierra Bancorp (BSRR) Stock?', 'These 108 Top S&P 500 Dogs Fetch Bountiful Yield, Gains, And Upside In June', 'National Retail Properties: A Strong Commercial Property REIT With A 3.8% Dividend Yield', 'How To Retire At 64 With Only Half A Million', 'The Zacks Analyst Blog Highlights: NRG Energy, Middlesex Water, NexPoint Residential Trust, ONE Gas and Outfront Media', 'Why We Expect A Second Wave Of M&A Chatter At Potbelly', 'Galectin sets lower price in rights offering', 'S&P downgrades Schlumberger credit rating, lowers Halliburton outlook', 'High-Yield Market Is Fairly Priced', 'Four Spotlight Stocks Primed For Your Stock Watch List', '$16B farm aid plan aims to offset trade war losses', 'Mattel and Warner Bros Extend Global Licensing Agreement', 'Gildan and Live Nation in music pact', 'Cumulative Dividend Cuts At The Midpoint Of Q2 2019', 'Cumulative Dividend Cuts At The Midpoint Of Q2 2019', 'Caledonia Investments Plc: Diversification Meets Dividend Growth', 'FL, TSS, CVCO and IMRN among midday movers', 'View From Europe: Preparing For Last Triumph Of The EU Establishment']",1
2019-05-28,"[25942.37, 25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13]","['Is PacWest Bancorp (PACW) a Great Stock for Value Investors?', 'ARMP, BIOC among top gainers', 'Invesco Closes OppenheimerFunds Buyout, Assets Rise to $1.2T', 'EQUITY ALERT: Levi & Korsinsky, LLP Reminds Investors of an Investigation Involving ...', 'Wall Street Breakfast: Renault Decides On Fiat Merger Talks', 'Renault will decide on Fiat merger talks next week', 'Amazon Boosts Satellite Data Reach With AWS Ground Station', 'Rattler Midstream LP, A Subsidiary of Diamondback Energy, Inc. ...', 'What Makes Apache (APA) a Compelling Buy at the Moment?', 'Bonds Are Saying Something - We Should Be Listening: Part V', 'This is Why Kilroy Realty (KRC) is a Great Dividend Stock', 'Case-Shiller Shows Weakening Home Price Growth: 3.7%', 'Case-Shiller Report & Other News', 'Fiat Chrysler Automobiles and Canada Goose Holdings among consumer gainers; Dean Foods leads the losers', 'Nextera Energy Partners Shows Rising Relative Price Performance; Still Shy Of Key Threshold', 'Moving Average Crossover Alert: Investors Bancorp', ""Ball Corp (BLL) Shares Up 33% YTD: What's Driving the Rally?"", 'Reasons to Add AptarGroup Stock to Your Portfolio Right Now', ""Tracking Robert Karr's Joho Capital Portfolio - Q1 2019 Update"", 'Singapore dethrones U.S. for economic competitiveness', ""Mortgage REITs make inroads as government's role shrinks"", 'Competitive Moats: A Flexible Approach', ""What's Next for Foot Locker & Why Lululemon Looks Like a Buy Before Earnings"", 'Columbia Sportswear CEO calls tariffs disruptive', 'Moving Average Crossover Alert: Energy Fuels']",0
2019-05-29,"[25324.99, 25532.05, 25648.02, 25862.68, 25764.0, 25679.9, 25877.33, 25776.61, 25490.47, 25585.69, 25347.77, 25126.41, 25169.88, 24815.04, 24819.78, 25332.18, 25539.57, 25720.66, 25983.94, 26062.68, 26048.51, 26004.83, 26106.77, 26089.61, 26112.53, 26465.54, 26504.0, 26753.17, 26719.13, 26727.54]","['Why Yuan And Yen Go Together Like Yin And Yang', 'Outlook Is The One To Watch After Latest Advancements For Wet-AMD Treatment', 'Automatic Data Processing: Great Total Return - Up From The Last Report And Fully Valued', 'Kessler Topaz Meltzer & Check, LLP Reminds Investors of Securities Fraud Class Action ...', 'Implied Volatility Surging for Canadian Solar (CSIQ) Stock Options', 'Hot Options Report For End Of Day - Wednesday, May 29', 'The Zacks Analyst Blog Highlights: Schlumberger, Diamond Offshore, Transocean, Devon and Pioneer', 'Not Ready to Rally', 'Top 10 Stocks Under $20 to Buy Right Now', 'Centene (CNC) Gains As Market Dips: What You Should Know', 'New York Times Company: Buy The Paper, Sell The Stock', ""Investors push Del Frisco's higher"", 'INVESTOR ALERT: Levi & Korsinsky, LLP Reminds Investors of an Investigation Involving ...', 'FireEye Acquires Verodin for $250 Million, Updates Guidance', 'Most Active Equity Options And Strikes For Midday - Wednesday, May 29', 'Bonded And Indentured', ""Lilly In-Licenses Private Biotech's Non-Opoid Pain Candidate"", ""Oil & Gas Stock Roundup: Shell's Appomattox Start-Up, Rattler Midstream's IPO & More"", ""Tracking Nelson Peltz's Trian Fund Management Portfolio - Q1 2019 Update"", 'Interpublic (IPG) Benefits From Organic Growth and Buyouts', 'DGX vs. CHE: Which Stock Is the Better Value Option?', 'The Asset Allocator: Japan - Opportunity Or Threat? (Podcast)', 'BioSig: A Useless Product, A Paid Stock Promotion, And Unrevealed Clinical Studies Data', 'With FDA Approval Of Zolgensma, Regenxbio Sets Out For First Revenue Stream', 'Workday (WDAY) Earnings & Revenues Beat Estimates in Q1']",0
