date,prices,headlines,y
2018-08-29,"[25299.92, 25162.41, 25558.73, 25669.32, 25758.69, 25822.29, 25733.6, 25656.98, 25790.35, 26049.64, 26064.02, 26124.57, 25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21]","['Beware Reversion In Calamos Closed-End Funds', '5 Fed Manufacturing Index Softer In August', 'Oil-Exposed BDCs Continue To Rally But Still Yield 9% To 11%', 'Anheuser-Busch to be probed over dispensing system infringement', 'Oceaneering Hits 52-Week High, but Will the Rally Continue?']",1
2018-08-30,"[25162.41, 25558.73, 25669.32, 25758.69, 25822.29, 25733.6, 25656.98, 25790.35, 26049.64, 26064.02, 26124.57, 25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28]","[""The All-New —…–9 T—' is Truly Shattering the Status Quo"", 'Prospect Capital: Let Profits Run', 'Hooker Furniture misses by $0.05, misses on revenue', 'Candlewood Investment Group, LP Buys Pacific Ethanol Inc, Sells New Residential Investment ...', 'Invacare declares $0.0125 dividend']",0
2018-08-31,"[25558.73, 25669.32, 25758.69, 25822.29, 25733.6, 25656.98, 25790.35, 26049.64, 26064.02, 26124.57, 25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93]","['Has Garmin (GRMN) Outpaced Other Computer and Technology Stocks This Year?', '4 Reasons to Invest in NRG Yield for Your Portfolio Boost', 'Research Report Identifies Kronos Worldwide, The Gap, Citigroup, Cadence Design, SPX FLOW, and ...', 'Turkey: Short-Lived Lira Rally', 'The Zacks Analyst Blog Highlights: Petrobras, Enterprise Products, Marsh & McLennan, Carnival and Valero']",0
2018-09-04,"[25669.32, 25758.69, 25822.29, 25733.6, 25656.98, 25790.35, 26049.64, 26064.02, 26124.57, 25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31]","['The Brown Bag Portfolio August Review', 'Anadarko (APC) Shuts 2 GOM Oil Platforms Due to Bad Weather', 'E&P Bottom Of The Barrel Club #18-4: The Second Half Kickoff Gets Muffed', 'Wolfe Research sees Whole Foods chipping away market share', ""Evercore names top semi picks for year's end, says avoid Intel""]",0
2018-09-05,"[25758.69, 25822.29, 25733.6, 25656.98, 25790.35, 26049.64, 26064.02, 26124.57, 25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21]","[""Fat-Pitch Catalyzed. What's Next For Brookfield Property Partners?"", 'J.Crew to Sell on Amazon: Why It Matters for Both Companies', 'Investors Real Estate Trust declares $0.07 dividend', 'Should You Invest in the Invesco S&P Global Water Index ETF (CGW)?', '5 Undervalued Stocks That Are Growing Earnings']",1
2018-09-06,"[25822.29, 25733.6, 25656.98, 25790.35, 26049.64, 26064.02, 26124.57, 25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94]","['Can Growth Strategies Aid Ross Stores Despite Cost Concerns?', 'Theme park stocks take a ride higher', 'Climbing The Dollar Tree', ""TechnipFMC's Backlog Can Send Growth Into Higher Orbit"", 'Biotechs and biopharmas in the red']",1
2018-09-07,"[25733.6, 25656.98, 25790.35, 26049.64, 26064.02, 26124.57, 25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39]","['Commodities Recap For The Week Of September 7, 2018', 'Market Volatility Bulletin: Tariffs Weigh On Market At Close Of Week', 'Inovio Initiates Dosing in Phase I/IIa Study on MERS Vaccine', 'Reuters: Cenovus Energy signs deal to move more crude on CN Rail', 'After Hours Gainers / Losers (09/07/2018)']",0
2018-09-10,"[25656.98, 25790.35, 26049.64, 26064.02, 26124.57, 25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48]","[""'What A Wonderful World'? Well, That Very Much Depends Where You Look"", ""Prospect Capital's NAV, Valuation, And Dividend Compared To 14 BDC Peers (Post Q2 2018 Earnings)"", 'Market Volatility Bulletin: Options Traders Are Transacting In Downside Action', 'American Software: Beware Of The Headlines, The Opportunity Is In The Cloud', ""Here's Why Momentum Investors Will Love HealthEquity (HQY)""]",0
2018-09-11,"[25790.35, 26049.64, 26064.02, 26124.57, 25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05]","['Technology - Top 5 Gainers / Losers as of 2.55 PM (09/11/2018)', 'Financials - Top 5 Gainers / Losers as of 1:00 PM (09/11/2018)', 'Utilities Dashboard - Update', 'Financials And Real Estate Dashboard - Update', 'Funko breaks lower after monster rally']",1
2018-09-12,"[26049.64, 26064.02, 26124.57, 25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57]","['Owens-Illinois (OI) Presents At 31st Annual Credit Suisse Basic Materials Conference - Slideshow', 'Midday Gainers / Losers (09/12/2018)', 'Top Research Reports for Oracle, Roche & Goldman Sachs', 'Navios Maritime Containers IPO: Not Expensive, But Quite Risky', 'Reflections on JD.com']",1
2018-09-13,"[26064.02, 26124.57, 25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74]","['StoneCastle Financial Corp. Announces Cash Distribution of $…. ...', 'LightPath Technologies misses by $0.04, misses on revenue', 'ArQule receives Fast Track Designation for Miransertib for the treatment of PROS', 'On Thursday, There Was Good News', 'LightPath Technologies Inc. (LPTH) CEO Jim Gaynor on Q4 2018 Results - Earnings Call Transcript']",1
2018-09-14,"[26124.57, 25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83]","[""Here's Why Denbury Resources (DNR) Stock Is Worth a Bet Now"", 'PPG Industries to Feature Teslin Substrate at Labelexpo 2018', 'The Zacks Analyst Blog Highlights: Illumina, Celgene , Athersys and Achillion', 'Westinghouse Air Brake peels off 7% after JPMorgan warning', 'Nanometrics: A High-Growth Firm For Medium Investment Horizon']",1
2018-09-17,"[25986.92, 25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99]","['REITs Or Stocks In 2018?', 'This Week In Money - September 15, 2018', 'Another $200 Billion In Tariffs Looks More Likely Than Not', '4 Dividend Increases: September 10-14, 2018', ""China's Shanghai Composite slumps to near four-year low on tariff worries""]",0
2018-09-18,"[25964.82, 25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55]","['Harvard Bioscience Sees Hammer Chart Pattern: Time to Buy?', 'Delek US Announces Settlement and Conversion of $–5… million of Senior Notes', 'Columbia Property Trust Shows Rising Relative Strength; Still Shy Of Key Threshold', ""Tilly's (TLYS) Outpaces Stock Market Gains: What You Should Know"", 'New Strong Buy Stocks for September 18th']",1
2018-09-19,"[25952.48, 25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42]","['North Dakota Oil Production Soars to Record High in July', 'Imminent Move Downward In Gold', 'Potentially Oversold Best Of Breed BDC: Initiating Coverage', 'Deutsche Boerse: Interesting Growth Profile, But Wait For A Better Price', 'NxStage Medical (NXTM) Reports Q2 Loss, Tops Revenue Estimates']",1
2018-09-20,"[25974.99, 25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68]","['5 Top Bank Stocks to Buy on Surging Bond Yields', ""Response to China's Belt and Road Initiative?"", 'ETFs will need to trade more than $20B to reflect revamped indexes: WSJ', 'Swiss National Bank: Extremely Cautious As Risks Increase', 'Movement But Little Change']",1
2018-09-21,"[25995.87, 25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45]","['Analyzing A Top Energy ETF For Energy Plays', 'Natural Foods Outlook: Can Strategies Perk Up Growth Rate?', 'IPG Photonics, nLight jump as Raymond James Strong Buys', ""GTx's enobosarm flunks late-stage study in women with SUI; shares down 91% premarket"", 'Analyzing A Top Energy ETF For Energy Plays']",1
2018-09-24,"[25916.54, 25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34]","['Report: Michael Kors nears deal to buy Versace in ~$2B deal', 'Gambling Stock Roundup: Mangkhut to Hit Macau Revenues, MGM to Buy Rocksino', ""Annaly Capital's Dividend And Valuation Compared To 19 mREIT Peers (Includes Q4 2018 And 2019 Dividend Projections) - Part 2"", 'Ibex Wealth Advisors Buys Wyndham Destinations Inc, Energy Transfer Equity LP, Nuveen AMT-Free ...', ""Modems, routers slammed by new U.S. tariffs but 'smart' tech goods escape""]",0
2018-09-25,"[25857.07, 25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41]","['5 Bank Stocks to Avoid Despite High Chances of Fed Rate Hike', 'Abercrombie Stock Up 51% in a Year: Will the Rally Continue?', '5 Bank Stocks to Avoid Despite High Chances of Fed Rate Hike', 'IHS Markit (INFO) Q3 Earnings Surpass Estimates, View Up', ""Travelers' (TRV) Premium Growth Impresses, Cat Loss a Woe""]",0
2018-09-26,"[25971.06, 25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43]","['Hiking Day For The FOMC (Wall Street Breakfast Podcast)', '7 Solid Reasons to Add UnitedHealth (UNH) to Your Portfolio', '7 Solid Reasons to Add UnitedHealth (UNH) to Your Portfolio (revised)', 'New Home Sales Up 3.5% In August', 'Wall Street Breakfast: Hiking Day For FOMC']",0
2018-09-27,"[25998.92, 26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42]","['Auto sector pain from tariffs seen extending', 'Muni Bonds Report Reinforces Stability', ""Ultragenyx's DTX301 shows positive effect in OTC study"", 'Auto sector pain from tariffs seen extending', 'EIA Natural Gas Inventory']",1
2018-09-28,"[26145.99, 26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55]","[""Jane's August Dividend Increases And Income Tracker - Retirement Accounts"", 'Is The Randgold-Barrick Merger Good For Gold Miners?', 'Largest Insider Trades of the Week', 'Fannie Mae book of business rises at 4.7% compound annual rate in August', 'Rome Is Burning - Again']",1
2018-10-01,"[26154.67, 26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31]","['Shell, PetroChina To Proceed With LNG Canada - How To Profit', ""Seattle Genetics' Adcetris successful in late-stage study in first-line PTCL"", 'Transocean Bags An Important Contract Extension With Petrobras', 'NYT: EPA to propose major weakening of mercury emissions rules', 'Bloomberg: Shell, partners set to approve $31B LNG Canada project']",1
2018-10-02,"[26062.12, 26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92]","['50 Worst-Performing S&P 500 Stocks In Q3', ""Lanny's September Dividend Income Summary"", 'Eaton Vance declares monthly distributions on municipal and taxable bond funds', 'IBD Rating Upgrades: Buckle Shows Improved Technical Strength', 'Nuveen declares monthly distribution on Funds']",1
2018-10-03,"[26246.96, 26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64]","['Mid-Atlantic Dental Partners acquires Birner Dental Management Services', 'Euro, Sterling And Yen Stabilize, While Antipodean Currencies Extend Losses', ""Sell Habit Restaurants Now, You'll Thank Me Later"", 'AtriCure sees almost $50M in Q3 revenue; equity offering planned; shares down 1% after hours', 'JPMorgan bails on Chinese shares']",1
2018-10-04,"[26405.76, 26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76]","['Shopping Center REITs: One Step Forward, One Step Back', 'Citi, Cowen out positive on Cloudera-Hortonworks merger', 'Company News For Oct 4, 2018', 'Deutsche Bank reduces chip stock estimates on expected downturn', 'Will Walgreens (WBA) Q4 Earnings Gain From Overall Strength?']",0
2018-10-05,"[26656.98, 26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74]","[""Fasten Your Seatbelts, It's A New Ball Game"", 'Canadian crude hits record low vs. U.S. amid pipeline bottlenecks', 'The Risk Of A Recession Is Rising', ""Copart Inc (CPRT) Files –…-K for the Fiscal Year Ended on July '–, —…–8"", 'Fixed Income: Rowing Against The Tide']",0
2018-10-09,"[26743.5, 26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83]","['Market Update: Global Ripple Effects', ""John's August Dividend Increases And Income Tracker - Retirement Accounts"", 'Premarket Losers as of 9:05 am (10/9/2018)', 'Hospital groups in the green ahead of earnings announcements', 'My K.I.S.S. Dividend Growth Portfolio: 3rd Quarter 2018 Update']",0
2018-10-10,"[26562.05, 26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7]","[""Zacks.com featured highlights include: Verso, AECOM, Dillard's, Casey's General and Best Buy"", 'A Potholed Encumbered Landscape', 'Manulife reports intention to redeem C$250M of debentures', 'Public Service Enterprise edges higher after UBS upgrade', 'Jobs, Trade And The Economy: What Did We Learn Last Week?']",0
2018-10-11,"[26492.21, 26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01]","['UDR Earns Relative Strength Rating Upgrade; Hits Key Benchmark', 'Top 10 Industrials WallStars Aim For 35%-80% Gains Per Broker October Targets', 'Emmis Communications reports Q2 results', 'Community Financial Services Group, LLC Buys Thor Industries Inc, General Electric Co, Advance ...', 'WEC Energy Reaches 80-Plus Relative Strength Rating Benchmark']",0
2018-10-12,"[26385.28, 26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3]","['BP, Clean Energy Ink Deal to Extend Cooperation on RNG Supply', 'SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Axalta ...', 'Mr. Salvini, How About A Bit Of Salvation? We Need A Salvatore (Savior), Not A Selvaggio (Savage)', 'Lipper U.S. Weekly FundFlows Insight Report: Money Market Funds Pace The Overall Net Inflows As Investors Wait Out Market Uncertainty', 'Soft Drinks Industry Outlook: Will Healthy Options Bring Fizz Back?']",1
2018-10-15,"[26439.93, 26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3, 26191.22]","['Hudson Technologies Enters Into Extension Letter Related to Interim Waiver and Second Amendment ...', ""Main Street Capital's Detailed Dividend Sustainability Analysis (Includes First Half Of 2019 Special Periodic Dividend Projection)"", 'Stocks Vs. Housing: More Expensive?', 'GEO Group declares $0.47 dividend', ""DowDuPont Is Cheap - Cramer's Lightning Round (10/12/18)""]",0
2018-10-16,"[26458.31, 26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3, 26191.22, 25989.3]","['Beat The Recession With Dividends - Part 3', 'Harris And L3 Technologies: A Merger Of Tradeoffs', 'Brookfield Infrastructure completes C$4.3B acquisition of Enercare Inc.', 'J.C. Penney: Will The New CEO Breathe Life Into The Troubled Retailer?', 'Merger Arbitrage Mondays - October 15, 2018']",1
2018-10-17,"[26651.21, 26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3, 26191.22, 25989.3, 25286.49]","['EPR Properties declares $0.36 dividend', ""AGNC Investment's Q3 2018 And 10/12/2018 BV Projection (Includes Annaly's BV Projection)"", 'Retail Sales Weakened In September, But The Trend Is Still Solid', 'Eagle Bancorp (EGBN) Surpasses Q3 Earnings and Revenue Estimates', 'CATM vs. FISV: Which Stock Should Value Investors Buy Now?']",0
2018-10-18,"[26773.94, 26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3, 26191.22, 25989.3, 25286.49, 25080.5]","['The Travelers Companies, Inc. (TRV) CEO Alan Schnitzer on Q3 2018 Results - Earnings Call Transcript', 'Chart beats by $0.19, misses on revenue', 'Omega Flex, Inc. (OFLX) Announces Third Quarter —…–8 Earnings', '5 Must-See Big Cap Earnings Charts', 'Copa Holdings Traffic Up, Load Factor Down in September']",0
2018-10-19,"[26828.39, 26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3, 26191.22, 25989.3, 25286.49, 25080.5, 25289.27]","['E*TRADE (ETFC) Q3 Earnings Impress, Trading Metrics Improve', 'European Vs. American Banks In 2018: A Tale Of 2 Very Different Animals', 'Bear of the Day: American Airlines (AAL)', 'Michigan Cannabis Investors And Entrepreneurs To Network At Exclusive Roundtable November 9 in Detroit', 'Russia-China Trade In National Currencies: The Product Mix Is Key']",1
2018-10-22,"[26627.48, 26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3, 26191.22, 25989.3, 25286.49, 25080.5, 25289.27, 25413.22]","['Week 43 Breakout Forecast: Short-Term Picks To Give You An Edge', 'Moelis declares $0.47 dividend', 'Lampert seeks partner for Sears bankruptcy financing', 'Wall Street Breakfast: Italy Defiant On Spending Plans', ""Novartis' capmatinib shows positive effect in mid-stage lung cancer study""]",0
2018-10-23,"[26447.05, 26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3, 26191.22, 25989.3, 25286.49, 25080.5, 25289.27, 25413.22, 25017.44]","['Broadcom eyes bond market to cushion CA acquisition loan', ""Euro's Fate May Be In Italy's Hands"", ""Intel's (INTC) Q3 Earnings: CCG, DCG & NSG in Spotlight"", 'World Stock Market Plunge on Tuesday', ""Dividends (Aristocrats) And 'Never Sell': The False Gods We Worship""]",0
2018-10-24,"[26430.57, 25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3, 26191.22, 25989.3, 25286.49, 25080.5, 25289.27, 25413.22, 25017.44, 24465.64]","['Review Of CEFs That Follow The Broad Market', 'Employers Holdings (EIG) Q3 Earnings and Revenues Top Estimates', 'Central Pacific Financial beats by $0.05, beats on revenue', 'Tennant Company (TNC) CEO Chris Killingstad on Q3 2018 Results - Earnings Call Transcript', 'Tennant Company 2018 Q3 - Results - Earnings Call Slides']",0
2018-10-25,"[25598.74, 25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3, 26191.22, 25989.3, 25286.49, 25080.5, 25289.27, 25413.22, 25017.44, 24465.64, 24464.69]","['Sarepta (SRPT) Q3 Earnings & Sales Miss, Exondys 51 Sales Up', 'RMR Real Estate names managing trustee and CFO', 'This 10.0% Yielding Tech-Focused BDC Will Likely Increase Its Dividend', ""What's in Store for Trex Company (TREX) in Q3 Earnings?"", 'Platinum Asset Management Quarterly Report September 30, 2018']",1
2018-10-26,"[25052.83, 25339.99, 25250.55, 25798.42, 25706.68, 25379.45, 25444.34, 25317.41, 25191.43, 24583.42, 24984.55, 24688.31, 24442.92, 24874.64, 25115.76, 25380.74, 25270.83, 25461.7, 25635.01, 26180.3, 26191.22, 25989.3, 25286.49, 25080.5, 25289.27, 25413.22, 25017.44, 24465.64, 24464.69, 24285.95]","['Stock Upgrades: Varonis Systems Shows Rising Relative Strength', 'Barnes Group, Inc. (B) CEO Patrick Dempsey on Q3 2018 Results - Earnings Call Transcript', 'Volaris Aviation -2.4% post Q3 results', ""India's Gold Buying Season Not Looking As Shiny"", 'Eurozone: Leaves Are Falling, So Is The PMI']",0
